,states,year,quarter,district,trans_counts,amount
7376,maharashtra,2018,1,nashik district,669259,874435847.1
7377,maharashtra,2018,1,akola district,112541,98691994.84
7378,maharashtra,2018,1,yavatmal district,120864,120777011.3
7379,maharashtra,2018,1,aurangabad district,620430,680361961.6
7380,maharashtra,2018,1,amravati district,219644,203490300.9
7381,maharashtra,2018,1,washim district,60452,53956265.55
7382,maharashtra,2018,1,sangli district,231021,241538564.3
7383,maharashtra,2018,1,gadchiroli district,50072,50790947.9
7384,maharashtra,2018,1,raigad district,310127,481978060.4
7385,maharashtra,2018,1,palghar district,316766,432288177.6
7386,maharashtra,2018,1,jalna district,154861,147117543.1
7387,maharashtra,2018,1,gondia district,96798,94654514.07
7388,maharashtra,2018,1,ahmednagar district,438972,522540233.7
7389,maharashtra,2018,1,pune district,3842929,5378982327
7390,maharashtra,2018,1,beed district,146374,149979287.1
7391,maharashtra,2018,1,satara district,247012,264857537.4
7392,maharashtra,2018,2,jalgaon district,456493,640487534.2
7393,maharashtra,2018,2,latur district,348856,459161764.3
7394,maharashtra,2018,2,thane district,1773084,3339349832
7395,maharashtra,2018,2,bhandara district,142191,155791247.1
7396,maharashtra,2018,2,nandurbar district,81758,129892439.5
7397,maharashtra,2018,2,chandrapur district,218475,273995050.8
7398,maharashtra,2018,2,kolhapur district,459551,602368098.7
7399,maharashtra,2018,2,solapur district,657732,1017429009
7400,maharashtra,2018,2,mumbai district,3277612,6048515206
7401,maharashtra,2018,2,sindhudurg district,59117,82415986.89
7402,maharashtra,2018,2,dhule district,193300,272204202.3
7403,maharashtra,2018,2,wardha district,153356,194612545.4
7404,maharashtra,2018,2,parbhani district,165911,209686461.8
7405,maharashtra,2018,2,mumbai suburban district,2055232,3877425977
7406,maharashtra,2018,2,hingoli district,99174,117125956.8
7407,maharashtra,2018,2,ratnagiri district,88067,127489340.1
7408,maharashtra,2018,2,nanded district,301594,409059135.8
7409,maharashtra,2018,2,osmanabad district,180136,259621224.3
7410,maharashtra,2018,2,nagpur district,792349,1325086381
7411,maharashtra,2018,2,buldhana district,289553,423294588.8
7412,maharashtra,2018,2,nashik district,956098,1502940957
7413,maharashtra,2018,2,akola district,150414,180567458.5
7414,maharashtra,2018,2,yavatmal district,175489,228933313.4
7415,maharashtra,2018,2,aurangabad district,789032,1121247393
7416,maharashtra,2018,2,amravati district,296011,374738414.3
7417,maharashtra,2018,2,washim district,88839,107100711.2
7418,maharashtra,2018,2,sangli district,317849,457068759
7419,maharashtra,2018,2,gadchiroli district,78306,105087908.6
7420,maharashtra,2018,2,raigad district,469802,849899520.1
7421,maharashtra,2018,2,palghar district,467130,737532817.4
7422,maharashtra,2018,2,jalna district,204649,264258550.2
7423,maharashtra,2018,2,gondia district,148668,195516935.3
7424,maharashtra,2018,2,ahmednagar district,616058,960786263.2
7425,maharashtra,2018,2,pune district,5162876,8513428063
7426,maharashtra,2018,2,beed district,213528,305485923.2
7427,maharashtra,2018,2,satara district,357450,487452271.9
7428,maharashtra,2018,3,jalgaon district,595180,896878047.4
7429,maharashtra,2018,3,latur district,420545,638779718.8
7430,maharashtra,2018,3,thane district,2611297,4941785823
7431,maharashtra,2018,3,bhandara district,175526,215305769.8
7432,maharashtra,2018,3,nandurbar district,108557,177379382
7433,maharashtra,2018,3,chandrapur district,285271,378940738.6
7434,maharashtra,2018,3,kolhapur district,639398,874723680.9
7435,maharashtra,2018,3,solapur district,957281,1548416429
7436,maharashtra,2018,3,mumbai district,4090811,7438893352
7437,maharashtra,2018,3,sindhudurg district,76130,112870065.2
7438,maharashtra,2018,3,dhule district,245060,391278436.1
7439,maharashtra,2018,3,wardha district,208207,281115528.9
7440,maharashtra,2018,3,parbhani district,204284,299298112.8
7441,maharashtra,2018,3,mumbai suburban district,3049903,5567618775
7442,maharashtra,2018,3,hingoli district,128836,169654673.9
7443,maharashtra,2018,3,ratnagiri district,129543,198754527.9
7444,maharashtra,2018,3,nanded district,407264,602425178.1
7445,maharashtra,2018,3,osmanabad district,240387,395725693.6
7446,maharashtra,2018,3,nagpur district,1215989,2003870351
7447,maharashtra,2018,3,buldhana district,382228,573668890
7448,maharashtra,2018,3,nashik district,1321016,2243065274
7449,maharashtra,2018,3,akola district,186781,254195648
7450,maharashtra,2018,3,yavatmal district,229128,325149291.4
7451,maharashtra,2018,3,aurangabad district,1171650,1755607885
7452,maharashtra,2018,3,amravati district,369988,513806091.5
7453,maharashtra,2018,3,washim district,110307,150817671.9
7454,maharashtra,2018,3,sangli district,427506,646572362.1
7455,maharashtra,2018,3,gadchiroli district,109208,146811496.7
7456,maharashtra,2018,3,raigad district,717318,1362324763
7457,maharashtra,2018,3,palghar district,715144,1175030903
7458,maharashtra,2018,3,jalna district,279281,404800031.1
7459,maharashtra,2018,3,gondia district,188257,254848811.8
7460,maharashtra,2018,3,ahmednagar district,842685,1476318517
7461,maharashtra,2018,3,pune district,7890491,12601613622
7462,maharashtra,2018,3,beed district,297477,500263881
7463,maharashtra,2018,3,satara district,510604,742208310.5
7464,maharashtra,2018,4,jalgaon district,879950,1387232648
7465,maharashtra,2018,4,latur district,628803,1044674193
7466,maharashtra,2018,4,thane district,4198385,7592415202
7467,maharashtra,2018,4,bhandara district,245846,343102837.9
7468,maharashtra,2018,4,nandurbar district,157820,281964593.4
7469,maharashtra,2018,4,chandrapur district,382372,578542133.4
7470,maharashtra,2018,4,kolhapur district,913594,1357184980
7471,maharashtra,2018,4,solapur district,1266285,2368140885
7472,maharashtra,2018,4,mumbai district,6060284,11506143747
7473,maharashtra,2018,4,sindhudurg district,114717,170841017.2
7474,maharashtra,2018,4,dhule district,368312,649397538.9
7475,maharashtra,2018,4,wardha district,280783,395087302.2
7476,maharashtra,2018,4,parbhani district,308504,500061055.1
7477,maharashtra,2018,4,mumbai suburban district,4635750,8268990734
7478,maharashtra,2018,4,hingoli district,176257,271534119.9
7479,maharashtra,2018,4,ratnagiri district,183226,299659904.1
7480,maharashtra,2018,4,nanded district,587651,997762155.8
7481,maharashtra,2018,4,osmanabad district,361661,675413933.6
7482,maharashtra,2018,4,nagpur district,1884842,3079870458
7483,maharashtra,2018,4,buldhana district,548395,882485735.8
7484,maharashtra,2018,4,nashik district,1881354,3510737505
7485,maharashtra,2018,4,akola district,291472,438566131.3
7486,maharashtra,2018,4,yavatmal district,328480,522099654.3
7487,maharashtra,2018,4,aurangabad district,1685901,2758523356
7488,maharashtra,2018,4,amravati district,546615,835558011.8
7489,maharashtra,2018,4,washim district,162834,248532488.3
7490,maharashtra,2018,4,sangli district,585846,988564434.3
7491,maharashtra,2018,4,gadchiroli district,155411,258205021.1
7492,maharashtra,2018,4,raigad district,1080514,2059234954
7493,maharashtra,2018,4,palghar district,1088141,1842460037
7494,maharashtra,2018,4,jalna district,389658,644345419.4
7495,maharashtra,2018,4,gondia district,254253,379834364.6
7496,maharashtra,2018,4,ahmednagar district,1226980,2363347728
7497,maharashtra,2018,4,pune district,11075153,18048884123
7498,maharashtra,2018,4,beed district,437218,815542341
7499,maharashtra,2018,4,satara district,716956,1153996303
7500,maharashtra,2019,1,jalgaon district,1166142,1704195098
7501,maharashtra,2019,1,latur district,814951,1277230492
7502,maharashtra,2019,1,thane district,6590587,10262365752
7503,maharashtra,2019,1,bhandara district,328528,426999029.5
7504,maharashtra,2019,1,nandurbar district,206076,349111023.7
7505,maharashtra,2019,1,chandrapur district,509133,720273330.3
7506,maharashtra,2019,1,kolhapur district,1373093,1733326290
7507,maharashtra,2019,1,solapur district,1711532,2915291684
7508,maharashtra,2019,1,mumbai district,8672352,14116666928
7509,maharashtra,2019,1,sindhudurg district,159703,216638644.3
7510,maharashtra,2019,1,dhule district,481989,778664915.1
7511,maharashtra,2019,1,wardha district,406198,519500777.5
7512,maharashtra,2019,1,parbhani district,406124,607842380.3
7513,maharashtra,2019,1,mumbai suburban district,6743762,10706972932
7514,maharashtra,2019,1,hingoli district,223427,321855147.6
7515,maharashtra,2019,1,ratnagiri district,258764,398004227.6
7516,maharashtra,2019,1,nanded district,817852,1239777866
7517,maharashtra,2019,1,osmanabad district,465021,808510690.9
7518,maharashtra,2019,1,nagpur district,3417783,4445200036
7519,maharashtra,2019,1,buldhana district,749376,1115611509
7520,maharashtra,2019,1,nashik district,2967544,4544409151
7521,maharashtra,2019,1,akola district,401169,573192717.5
7522,maharashtra,2019,1,yavatmal district,423865,637806093.8
7523,maharashtra,2019,1,aurangabad district,2792378,3834151759
7524,maharashtra,2019,1,amravati district,891044,1160772454
7525,maharashtra,2019,1,washim district,223071,316764165.2
7526,maharashtra,2019,1,sangli district,817265,1229806748
7527,maharashtra,2019,1,gadchiroli district,188507,295257579.6
7528,maharashtra,2019,1,raigad district,1659791,2711861731
7529,maharashtra,2019,1,palghar district,1719894,2564696463
7530,maharashtra,2019,1,jalna district,540378,829777003.2
7531,maharashtra,2019,1,gondia district,318147,451807952
7532,maharashtra,2019,1,ahmednagar district,1729326,2957722310
7533,maharashtra,2019,1,pune district,23360634,32233517414
7534,maharashtra,2019,1,beed district,559625,961104354.1
7535,maharashtra,2019,1,satara district,984038,1454004270
7536,maharashtra,2019,2,jalgaon district,1123667,1987153740
7537,maharashtra,2019,2,latur district,821241,1532318207
7538,maharashtra,2019,2,thane district,7530876,12313829091
7539,maharashtra,2019,2,bhandara district,329931,508608915.3
7540,maharashtra,2019,2,nandurbar district,204845,406262640.2
7541,maharashtra,2019,2,chandrapur district,505590,843953477.7
7542,maharashtra,2019,2,kolhapur district,1253641,1952877335
7543,maharashtra,2019,2,solapur district,1820589,3474067537
7544,maharashtra,2019,2,mumbai district,9050682,16756255698
7545,maharashtra,2019,2,sindhudurg district,168005,267975447.9
7546,maharashtra,2019,2,dhule district,484195,925482256.7
7547,maharashtra,2019,2,wardha district,403626,641914714.8
7548,maharashtra,2019,2,parbhani district,410613,732188553.4
7549,maharashtra,2019,2,mumbai suburban district,7064507,11847987143
7550,maharashtra,2019,2,hingoli district,217343,370793561.1
7551,maharashtra,2019,2,ratnagiri district,278354,455259892.8
7552,maharashtra,2019,2,nanded district,808316,1504083843
7553,maharashtra,2019,2,osmanabad district,514655,1079435439
7554,maharashtra,2019,2,nagpur district,4188658,6025414880
7555,maharashtra,2019,2,buldhana district,741166,1389178177
7556,maharashtra,2019,2,nashik district,3923883,5791332954
7557,maharashtra,2019,2,akola district,400952,683190889.9
7558,maharashtra,2019,2,yavatmal district,438803,763726559.9
7559,maharashtra,2019,2,aurangabad district,3396197,4796542322
7560,maharashtra,2019,2,amravati district,1157518,1571775687
7561,maharashtra,2019,2,washim district,226637,401545837.8
7562,maharashtra,2019,2,sangli district,802674,1395547881
7563,maharashtra,2019,2,gadchiroli district,208387,376010286.7
7564,maharashtra,2019,2,raigad district,1818926,3167985278
7565,maharashtra,2019,2,palghar district,1781149,2904323069
7566,maharashtra,2019,2,jalna district,531441,959504219.5
7567,maharashtra,2019,2,gondia district,302812,516246159.6
7568,maharashtra,2019,2,ahmednagar district,1790440,3545962731
7569,maharashtra,2019,2,pune district,44795652,58398808592
7570,maharashtra,2019,2,beed district,608584,1267243984
7571,maharashtra,2019,2,satara district,1045298,1739683086
7572,maharashtra,2019,3,jalgaon district,1539403,2407096456
7573,maharashtra,2019,3,latur district,1113069,1822300594
7574,maharashtra,2019,3,thane district,11231012,16108408587
7575,maharashtra,2019,3,bhandara district,431793,595245230.3
7576,maharashtra,2019,3,nandurbar district,277232,483568002.8
7577,maharashtra,2019,3,chandrapur district,687068,988514700.4
7578,maharashtra,2019,3,kolhapur district,1767210,2378707450
7579,maharashtra,2019,3,solapur district,2841225,4598818500
7580,maharashtra,2019,3,mumbai district,10401047,19947302478
7581,maharashtra,2019,3,sindhudurg district,211699,286914091.7
7582,maharashtra,2019,3,dhule district,653540,1121757551
7583,maharashtra,2019,3,wardha district,537284,750934405.1
7584,maharashtra,2019,3,parbhani district,568673,915373769.8
7585,maharashtra,2019,3,mumbai suburban district,10319061,15257508401
7586,maharashtra,2019,3,hingoli district,299371,468030814.6
7587,maharashtra,2019,3,ratnagiri district,366958,511184959.7
7588,maharashtra,2019,3,nanded district,1095647,1849133739
7589,maharashtra,2019,3,osmanabad district,719297,1287888230
7590,maharashtra,2019,3,nagpur district,6165553,7727440587
7591,maharashtra,2019,3,buldhana district,960929,1646026620
7592,maharashtra,2019,3,nashik district,7028066,8460253081
7593,maharashtra,2019,3,akola district,545110,804373588.8
7594,maharashtra,2019,3,yavatmal district,597079,910273809.9
7595,maharashtra,2019,3,aurangabad district,5823390,6977918217
7596,maharashtra,2019,3,amravati district,1801245,2115345246
7597,maharashtra,2019,3,washim district,302180,468356873.8
7598,maharashtra,2019,3,sangli district,1106146,1679396554
7599,maharashtra,2019,3,gadchiroli district,278888,454327510
7600,maharashtra,2019,3,raigad district,2748252,4158566617
7601,maharashtra,2019,3,palghar district,2699901,3821592290
7602,maharashtra,2019,3,jalna district,855316,1308056579
7603,maharashtra,2019,3,gondia district,397041,622169383.2
7604,maharashtra,2019,3,ahmednagar district,2826165,4766032718
7605,maharashtra,2019,3,pune district,67093416,78128868958
7606,maharashtra,2019,3,beed district,855427,1592813356
7607,maharashtra,2019,3,satara district,1590888,2197006792
7608,maharashtra,2019,4,jalgaon district,2235555,3522575734
7609,maharashtra,2019,4,latur district,1574163,2684939407
7610,maharashtra,2019,4,thane district,13830713,20280076921
7611,maharashtra,2019,4,bhandara district,556898,805259870.3
7612,maharashtra,2019,4,nandurbar district,384764,683745126.4
7613,maharashtra,2019,4,chandrapur district,909203,1375587784
7614,maharashtra,2019,4,kolhapur district,2441776,3475989478
7615,maharashtra,2019,4,solapur district,3759589,6462184396
7616,maharashtra,2019,4,mumbai district,14329105,29174555413
7617,maharashtra,2019,4,sindhudurg district,254829,370375053
7618,maharashtra,2019,4,dhule district,960516,1668923517
7619,maharashtra,2019,4,wardha district,660720,983370585.3
7620,maharashtra,2019,4,parbhani district,798141,1325863293
7621,maharashtra,2019,4,mumbai suburban district,12837253,20156220719
7622,maharashtra,2019,4,hingoli district,400633,652664241.2
7623,maharashtra,2019,4,ratnagiri district,446975,659536071.5
7624,maharashtra,2019,4,nanded district,1570164,2661286484
7625,maharashtra,2019,4,osmanabad district,1031345,1878342242
7626,maharashtra,2019,4,nagpur district,8223885,10735621489
7627,maharashtra,2019,4,buldhana district,1362337,2461875481
7628,maharashtra,2019,4,nashik district,10054198,12613474577
7629,maharashtra,2019,4,akola district,790624,1176167690
7630,maharashtra,2019,4,yavatmal district,814563,1288427243
7631,maharashtra,2019,4,aurangabad district,8161133,10014948231
7632,maharashtra,2019,4,amravati district,2436587,3104891522
7633,maharashtra,2019,4,washim district,485744,824112268.5
7634,maharashtra,2019,4,sangli district,1588563,2481750507
7635,maharashtra,2019,4,gadchiroli district,351716,594431236.3
7636,maharashtra,2019,4,raigad district,3562595,5355626918
7637,maharashtra,2019,4,palghar district,3271051,4907450613
7638,maharashtra,2019,4,jalna district,1196313,1920892463
7639,maharashtra,2019,4,gondia district,514670,826397019
7640,maharashtra,2019,4,ahmednagar district,4236391,7088367323
7641,maharashtra,2019,4,pune district,91666565,1.03271E+11
7642,maharashtra,2019,4,beed district,1213228,2276197459
7643,maharashtra,2019,4,satara district,2348115,3231655556
7644,maharashtra,2020,1,jalgaon district,2925407,4531030324
7645,maharashtra,2020,1,latur district,2119578,3427202030
7646,maharashtra,2020,1,thane district,15699451,22551048276
7647,maharashtra,2020,1,bhandara district,687372,1008982165
7648,maharashtra,2020,1,nandurbar district,509151,911013926
7649,maharashtra,2020,1,chandrapur district,1186408,1689623390
