,states,year,quarter,district,trans_counts,amount
3728,mizoram,2020,4,aizawl,166039,532069401.3
3729,mizoram,2020,4,lunglei,41847,117007241
3730,mizoram,2020,4,lawngtlai,32803,102209937.7
3731,mizoram,2020,4,mamit,21383,48253980.83
3732,mizoram,2020,4,kolasib,21149,56473537.94
3733,mizoram,2020,4,champhai,15587,50140873.99
3734,mizoram,2020,4,serchhip,14804,39531569.17
3735,mizoram,2020,4,saiha,8995,40835573.75
3736,mizoram,2021,1,aizawl,182220,609359098.2
3737,mizoram,2021,1,lunglei,40131,133262456
3738,mizoram,2021,1,lawngtlai,31658,106154307.4
3739,mizoram,2021,1,kolasib,22212,71207105.2
3740,mizoram,2021,1,mamit,18670,51226307.48
3741,mizoram,2021,1,champhai,13769,51873702.94
3742,mizoram,2021,1,serchhip,12877,42644166.31
3743,mizoram,2021,1,saiha,8038,35378443.38
3744,mizoram,2021,2,aizawl,222893,635733237
3745,mizoram,2021,2,lunglei,46084,125798685.1
3746,mizoram,2021,2,lawngtlai,38779,110575273.9
3747,mizoram,2021,2,kolasib,23910,66068598.12
3748,mizoram,2021,2,mamit,20464,51797964.37
3749,mizoram,2021,2,champhai,15913,52313277.18
3750,mizoram,2021,2,serchhip,15664,39541209.18
3751,mizoram,2021,2,saiha,10633,41046228.48
3752,mizoram,2021,3,aizawl,276340,865537331.9
3753,mizoram,2021,3,lunglei,55054,157303231.4
3754,mizoram,2021,3,lawngtlai,44431,130625157.5
3755,mizoram,2021,3,kolasib,30064,84157970.64
3756,mizoram,2021,3,mamit,22878,65856355.67
3757,mizoram,2021,3,serchhip,19902,54838260.22
3758,mizoram,2021,3,champhai,18678,71974971.06
3759,mizoram,2021,3,saiha,11182,43455371.73
3760,mizoram,2021,4,aizawl,317555,1021257676
3761,mizoram,2021,4,lunglei,62996,193267816.7
3762,mizoram,2021,4,lawngtlai,47572,152734951.8
3763,mizoram,2021,4,kolasib,37950,113743718.9
3764,mizoram,2021,4,mamit,28553,76910208.13
3765,mizoram,2021,4,champhai,25625,100501231.3
3766,mizoram,2021,4,serchhip,21092,58127189.33
3767,mizoram,2021,4,saiha,11986,54122948.93
3768,mizoram,2022,1,aizawl,341192,1081700362
3769,mizoram,2022,1,lunglei,70118,225762310.6
3770,mizoram,2022,1,lawngtlai,52546,177710904.9
3771,mizoram,2022,1,kolasib,41730,131565353.7
3772,mizoram,2022,1,mamit,31141,85615813.92
3773,mizoram,2022,1,champhai,28284,104778862.4
3774,mizoram,2022,1,serchhip,25542,73577504.14
3775,mizoram,2022,1,saiha,14364,64447851.87
3776,mizoram,2022,2,aizawl,364786,1137178791
3777,mizoram,2022,2,lunglei,71974,216551898
3778,mizoram,2022,2,lawngtlai,55575,178078191.5
3779,mizoram,2022,2,kolasib,44824,125315221.5
3780,mizoram,2022,2,mamit,35643,98025373.52
3781,mizoram,2022,2,champhai,30607,103805199.4
3782,mizoram,2022,2,serchhip,24248,72294618.64
3783,mizoram,2022,2,saiha,16320,71937273.17
3784,mizoram,2022,3,aizawl,383546,1129120157
3785,mizoram,2022,3,lunglei,81428,231838246.9
3786,mizoram,2022,3,lawngtlai,52771,160991695
3787,mizoram,2022,3,kolasib,44830,121251949.2
3788,mizoram,2022,3,mamit,32604,88879142.38
3789,mizoram,2022,3,champhai,25701,86209300.03
3790,mizoram,2022,3,serchhip,23168,65622337
3791,mizoram,2022,3,saiha,14990,62352784.59
3792,mizoram,2022,4,aizawl,360350,1054341699
3793,mizoram,2022,4,lunglei,99571,275164384.8
3794,mizoram,2022,4,lawngtlai,60120,176322495.4
3795,mizoram,2022,4,kolasib,55854,157046232.3
3796,mizoram,2022,4,mamit,39889,111490213.1
3797,mizoram,2022,4,champhai,33252,110073440.4
3798,mizoram,2022,4,serchhip,25172,71431982.55
3799,mizoram,2022,4,saiha,19566,82040637.84
3800,nagaland,2018,1,dimapur,18449,38330087.58
3801,nagaland,2018,1,kohima,11070,20744033.41
3802,nagaland,2018,1,mokokchung,3428,5653655.117
3803,nagaland,2018,1,tuensang,1861,2939509.974
3804,nagaland,2018,1,mon,1851,2962723.122
3805,nagaland,2018,1,zunheboto,1700,1750900.646
3806,nagaland,2018,1,wokha,1642,1942858.074
3807,nagaland,2018,1,phek,1397,1347986.05
3808,nagaland,2018,1,longleng,605,547262.5934
3809,nagaland,2018,1,peren,587,1228042.909
3810,nagaland,2018,2,dimapur,31758,78472133.75
3811,nagaland,2018,2,kohima,14759,41958069.33
3812,nagaland,2018,2,mokokchung,4472,6880664.953
3813,nagaland,2018,2,tuensang,2914,5272196.387
3814,nagaland,2018,2,wokha,2851,2952808.201
3815,nagaland,2018,2,mon,2652,5592193.662
3816,nagaland,2018,2,phek,2058,3265939.417
3817,nagaland,2018,2,zunheboto,1961,3800720.221
3818,nagaland,2018,2,peren,1151,3132544.259
3819,nagaland,2018,2,longleng,526,606015.5837
3820,nagaland,2018,3,dimapur,44383,122676685.9
3821,nagaland,2018,3,kohima,20678,62621606.4
3822,nagaland,2018,3,mokokchung,7245,14438372.12
3823,nagaland,2018,3,tuensang,4657,8672814.868
3824,nagaland,2018,3,mon,4368,10680645.61
3825,nagaland,2018,3,zunheboto,3370,6042931.989
3826,nagaland,2018,3,wokha,3314,6048116.934
3827,nagaland,2018,3,phek,2951,4193127.065
3828,nagaland,2018,3,kiphire,1527,1911400.519
3829,nagaland,2018,3,peren,1349,3565504.39
3830,nagaland,2018,4,dimapur,68046,202172094.7
3831,nagaland,2018,4,kohima,28604,84867917.09
3832,nagaland,2018,4,mokokchung,10673,21026422.57
3833,nagaland,2018,4,mon,7966,25315124.34
3834,nagaland,2018,4,tuensang,5518,14443409.7
3835,nagaland,2018,4,zunheboto,4966,12449027.89
3836,nagaland,2018,4,wokha,4959,8954846.536
3837,nagaland,2018,4,phek,3615,6547794.254
3838,nagaland,2018,4,peren,2071,6712394.675
3839,nagaland,2018,4,kiphire,2008,3577703.454
3840,nagaland,2019,1,dimapur,80741,222202606.8
3841,nagaland,2019,1,kohima,34373,93498426.91
3842,nagaland,2019,1,mokokchung,11808,22421067.67
3843,nagaland,2019,1,mon,9694,32110056.27
3844,nagaland,2019,1,zunheboto,8860,16471426.46
3845,nagaland,2019,1,tuensang,5962,15964521.8
3846,nagaland,2019,1,wokha,5694,13111143.37
3847,nagaland,2019,1,phek,5062,12361140.85
3848,nagaland,2019,1,peren,2689,6473296.666
3849,nagaland,2019,1,kiphire,2103,4550857.606
3850,nagaland,2019,2,dimapur,86518,258070892
3851,nagaland,2019,2,kohima,35959,102757262.3
3852,nagaland,2019,2,zunheboto,19752,43001192.89
3853,nagaland,2019,2,mokokchung,11894,28979287.99
3854,nagaland,2019,2,mon,10564,30077446.32
3855,nagaland,2019,2,tuensang,6027,16464089.79
3856,nagaland,2019,2,wokha,5778,12443724.25
3857,nagaland,2019,2,phek,5232,11255799.07
3858,nagaland,2019,2,kiphire,2784,6816990.794
3859,nagaland,2019,2,peren,2715,6719423.987
3860,nagaland,2019,3,dimapur,117140,307103749.7
3861,nagaland,2019,3,kohima,50183,133224817.5
3862,nagaland,2019,3,zunheboto,20054,60553998.32
3863,nagaland,2019,3,mokokchung,17903,35622564.4
3864,nagaland,2019,3,mon,17134,36965971.96
3865,nagaland,2019,3,tuensang,9274,19613846.13
3866,nagaland,2019,3,wokha,9242,16293996.93
3867,nagaland,2019,3,phek,8985,20348950.01
3868,nagaland,2019,3,kiphire,4847,7311019.912
3869,nagaland,2019,3,peren,4277,8062310.435
3870,nagaland,2019,4,dimapur,142922,401874104.3
3871,nagaland,2019,4,kohima,58317,160227363.6
3872,nagaland,2019,4,mon,23615,52231884.4
3873,nagaland,2019,4,zunheboto,23374,73875655.64
3874,nagaland,2019,4,mokokchung,21048,44939725.57
3875,nagaland,2019,4,wokha,11505,21418632.85
3876,nagaland,2019,4,tuensang,11148,25427823.37
3877,nagaland,2019,4,phek,11054,24095426.02
3878,nagaland,2019,4,kiphire,5522,11787954.89
3879,nagaland,2019,4,peren,5148,10804065.56
3880,nagaland,2020,1,dimapur,185428,497123725.5
3881,nagaland,2020,1,kohima,68246,160485650.6
3882,nagaland,2020,1,mon,28668,56777615.99
3883,nagaland,2020,1,mokokchung,22949,46458137.86
3884,nagaland,2020,1,wokha,13752,22440994.63
3885,nagaland,2020,1,tuensang,13234,29281215.25
3886,nagaland,2020,1,phek,13124,24135509.7
3887,nagaland,2020,1,zunheboto,12812,23929943.34
3888,nagaland,2020,1,kiphire,8571,15127296.52
3889,nagaland,2020,1,peren,6691,10449509.22
3890,nagaland,2020,2,dimapur,232533,564581175
3891,nagaland,2020,2,kohima,98852,235056409.2
3892,nagaland,2020,2,mon,42193,72681549.71
3893,nagaland,2020,2,mokokchung,34034,59551064.18
3894,nagaland,2020,2,phek,21862,39562622.89
3895,nagaland,2020,2,tuensang,19823,47286166.88
3896,nagaland,2020,2,wokha,19427,30734350.1
3897,nagaland,2020,2,zunheboto,18146,34250745.55
3898,nagaland,2020,2,peren,11337,17709802.03
3899,nagaland,2020,2,kiphire,11097,21770604.47
3900,nagaland,2020,3,dimapur,352179,1122771447
3901,nagaland,2020,3,kohima,149404,438659891.1
3902,nagaland,2020,3,mon,53050,85955858.56
3903,nagaland,2020,3,mokokchung,43164,83590575.73
3904,nagaland,2020,3,wokha,28806,47486985.42
3905,nagaland,2020,3,phek,26004,53114140.44
3906,nagaland,2020,3,tuensang,25719,59266466.87
3907,nagaland,2020,3,zunheboto,21556,44845371.93
3908,nagaland,2020,3,peren,13958,25258376.2
3909,nagaland,2020,3,kiphire,12462,29101447.58
3910,nagaland,2020,4,dimapur,422501,1549414048
3911,nagaland,2020,4,kohima,168861,528950655.3
3912,nagaland,2020,4,mon,51806,149055802.8
3913,nagaland,2020,4,mokokchung,48813,129158623.7
3914,nagaland,2020,4,wokha,33080,77215466.14
3915,nagaland,2020,4,tuensang,29583,92512403.56
3916,nagaland,2020,4,phek,28612,75169716.48
3917,nagaland,2020,4,zunheboto,23475,60794471.33
3918,nagaland,2020,4,peren,14947,37707510.8
3919,nagaland,2020,4,longleng,13202,34760738.48
3920,nagaland,2021,1,dimapur,550985,1837044748
3921,nagaland,2021,1,kohima,209442,611989486.4
3922,nagaland,2021,1,mokokchung,43465,116937738.4
3923,nagaland,2021,1,mon,43337,148431447.8
3924,nagaland,2021,1,wokha,26881,65940883.14
3925,nagaland,2021,1,phek,24927,86311391.93
3926,nagaland,2021,1,tuensang,23643,84510754.52
3927,nagaland,2021,1,zunheboto,18219,51849616.04
3928,nagaland,2021,1,peren,12322,33575965.56
3929,nagaland,2021,1,longleng,12009,34735822.64
3930,nagaland,2021,2,dimapur,585389,1726249195
3931,nagaland,2021,2,kohima,274137,694940464.6
3932,nagaland,2021,2,mokokchung,63952,152031632.5
3933,nagaland,2021,2,mon,51055,137641683
3934,nagaland,2021,2,wokha,34223,82266645.13
3935,nagaland,2021,2,phek,31478,98158667.8
3936,nagaland,2021,2,tuensang,27199,84823658.15
3937,nagaland,2021,2,zunheboto,21747,54703199.48
3938,nagaland,2021,2,peren,15860,42645682.01
3939,nagaland,2021,2,longleng,13528,39521626.84
3940,nagaland,2021,3,dimapur,727702,2201388248
3941,nagaland,2021,3,kohima,335522,874957891.9
3942,nagaland,2021,3,mokokchung,59456,170603111.1
3943,nagaland,2021,3,mon,56260,185806960.8
3944,nagaland,2021,3,wokha,38482,96937646.11
3945,nagaland,2021,3,phek,36963,116637883.3
3946,nagaland,2021,3,tuensang,30653,109337196
3947,nagaland,2021,3,zunheboto,23265,77798029.1
3948,nagaland,2021,3,peren,19756,57076677.28
3949,nagaland,2021,3,longleng,14691,44639115.39
3950,nagaland,2021,4,dimapur,886146,2741781160
3951,nagaland,2021,4,kohima,413753,1056357840
3952,nagaland,2021,4,mokokchung,64765,206715301.3
3953,nagaland,2021,4,mon,61436,235277660.3
3954,nagaland,2021,4,phek,44854,152644732.6
3955,nagaland,2021,4,wokha,42511,130830504.9
3956,nagaland,2021,4,tuensang,37106,148350887.5
3957,nagaland,2021,4,zunheboto,25944,81774057.9
3958,nagaland,2021,4,peren,22569,71109897
3959,nagaland,2021,4,longleng,16341,59818503.45
3960,nagaland,2022,1,dimapur,1111352,3258683920
3961,nagaland,2022,1,kohima,457809,1127446950
3962,nagaland,2022,1,mokokchung,68366,207590215
3963,nagaland,2022,1,mon,66833,240110588.1
3964,nagaland,2022,1,wokha,48308,136226519.8
3965,nagaland,2022,1,phek,44704,145342038.7
3966,nagaland,2022,1,tuensang,40524,151138444.1
3967,nagaland,2022,1,zunheboto,28736,88839937.41
3968,nagaland,2022,1,peren,24401,75586065.96
3969,nagaland,2022,1,longleng,17513,56264190.29
3970,nagaland,2022,2,dimapur,1334969,3611270477
3971,nagaland,2022,2,kohima,308395,886866183.2
3972,nagaland,2022,2,mokokchung,77214,244058058.4
3973,nagaland,2022,2,mon,69381,223341368
3974,nagaland,2022,2,wokha,53721,145247750.8
3975,nagaland,2022,2,phek,47255,163573534.5
3976,nagaland,2022,2,tuensang,45170,164759286.6
3977,nagaland,2022,2,zunheboto,32898,100740614.9
3978,nagaland,2022,2,peren,24587,76072297.55
3979,nagaland,2022,2,kiphire,20492,71074150.22
3980,nagaland,2022,3,dimapur,1094753,3023858206
3981,nagaland,2022,3,kohima,390575,1084969827
3982,nagaland,2022,3,mokokchung,81244,249065125.5
3983,nagaland,2022,3,wokha,79275,192965563.7
3984,nagaland,2022,3,mon,68148,217924271.3
3985,nagaland,2022,3,phek,45816,151822055.8
3986,nagaland,2022,3,tuensang,44657,158205190.6
3987,nagaland,2022,3,zunheboto,30504,94302709.05
3988,nagaland,2022,3,peren,24443,79886712.62
3989,nagaland,2022,3,kiphire,19352,63372092.96
3990,nagaland,2022,4,dimapur,1632985,4411217835
3991,nagaland,2022,4,kohima,396318,1086767702
3992,nagaland,2022,4,wokha,111374,296499670.6
3993,nagaland,2022,4,mokokchung,79409,280130670.4
3994,nagaland,2022,4,mon,76894,266072328.1
3995,nagaland,2022,4,tuensang,44176,177953210.3
3996,nagaland,2022,4,phek,43589,150669221.6
3997,nagaland,2022,4,zunheboto,29697,102825390.7
3998,nagaland,2022,4,peren,24353,76706538.54
3999,nagaland,2022,4,kiphire,19928,66609982.7
4000,odisha,2018,1,khordha,1013916,1064565482
4001,odisha,2018,1,cuttack,487588,391394151.6
4002,odisha,2018,1,baleshwar,469068,306223509.1
4003,odisha,2018,1,ganjam,399549,379358026.2
4004,odisha,2018,1,jajapur,362382,204373666.3
4005,odisha,2018,1,bhadrak,279644,187375014.3
4006,odisha,2018,1,puri,279071,173702320.3
4007,odisha,2018,1,kendujhar,259941,196242627.6
4008,odisha,2018,1,jagatsinghapur,226525,119770991.4
4009,odisha,2018,1,mayurbhanj,208105,151786389.2
4010,odisha,2018,2,khordha,1344202,1738879067
4011,odisha,2018,2,baleshwar,711772,628176565.9
4012,odisha,2018,2,cuttack,703794,703532192.7
4013,odisha,2018,2,ganjam,516556,659317553.1
4014,odisha,2018,2,jajapur,516443,374915596.4
4015,odisha,2018,2,bhadrak,401149,370601551.2
4016,odisha,2018,2,puri,399081,317753882.2
4017,odisha,2018,2,kendujhar,354756,396095823
4018,odisha,2018,2,jagatsinghapur,352035,213321220.3
4019,odisha,2018,2,mayurbhanj,309322,308804358.7
4020,odisha,2018,3,khordha,5333443,4389717267
4021,odisha,2018,3,baleshwar,3746440,2480538495
4022,odisha,2018,3,cuttack,3025622,2048374280
4023,odisha,2018,3,jajapur,1897103,1217205291
4024,odisha,2018,3,ganjam,1634313,1488758261
4025,odisha,2018,3,dhenkanal,1546536,893325822.9
4026,odisha,2018,3,puri,1434318,948651181.6
4027,odisha,2018,3,bhadrak,1431437,1105939241
4028,odisha,2018,3,kendujhar,1247010,1007991208
4029,odisha,2018,3,nayagarh,1140437,672431075.2
4030,odisha,2018,4,khordha,4036038,4756776454
4031,odisha,2018,4,baleshwar,1996845,1819634444
4032,odisha,2018,4,cuttack,1823683,1900469800
4033,odisha,2018,4,ganjam,1402146,1733900622
4034,odisha,2018,4,jajapur,1228698,1110622397
4035,odisha,2018,4,puri,1076748,919852799.5
4036,odisha,2018,4,bhadrak,1048520,1040836292
4037,odisha,2018,4,kendujhar,774382,951193274.9
4038,odisha,2018,4,dhenkanal,736715,606485615.3
4039,odisha,2018,4,jagatsinghapur,729403,588561101.6
4040,odisha,2019,1,khordha,9928652,10292381464
4041,odisha,2019,1,cuttack,2843941,2746382808
4042,odisha,2019,1,ganjam,2226839,2660856143
4043,odisha,2019,1,baleshwar,2052883,1780121523
4044,odisha,2019,1,jajapur,2005354,1597716033
4045,odisha,2019,1,puri,1300890,1292024780
4046,odisha,2019,1,bhadrak,1224209,1137735927
4047,odisha,2019,1,dhenkanal,1112474,855542150.6
4048,odisha,2019,1,kendujhar,1099272,1219690307
4049,odisha,2019,1,anugul,1023176,1083105252
4050,odisha,2019,2,khordha,13339889,19006076643
4051,odisha,2019,2,cuttack,2289245,3195750424
4052,odisha,2019,2,ganjam,1557000,2952122343
4053,odisha,2019,2,baleshwar,1260994,1740194784
4054,odisha,2019,2,jajapur,1116157,1615320702
4055,odisha,2019,2,puri,808325,1052200875
4056,odisha,2019,2,bhadrak,793895,1136520160
4057,odisha,2019,2,kendujhar,778337,1270398763
4058,odisha,2019,2,sundargarh,769791,1356881694
4059,odisha,2019,2,anugul,656270,1100526634
4060,odisha,2019,3,khordha,18364742,25509656902
4061,odisha,2019,3,cuttack,3846764,4539350541
4062,odisha,2019,3,baleshwar,1845986,2136997579
4063,odisha,2019,3,jajapur,1763488,2029201893
4064,odisha,2019,3,ganjam,1689894,3154919760
4065,odisha,2019,3,puri,1500762,1624951778
4066,odisha,2019,3,kendujhar,1226918,1617148719
4067,odisha,2019,3,sundargarh,1085480,1653794140
4068,odisha,2019,3,bhadrak,1061299,1329983573
4069,odisha,2019,3,anugul,916878,1372415071
4070,odisha,2019,4,khordha,27477393,34227232122
4071,odisha,2019,4,cuttack,5783608,6269240607
4072,odisha,2019,4,baleshwar,3904913,2998071243
4073,odisha,2019,4,jajapur,2717947,2951249576
4074,odisha,2019,4,ganjam,2682447,4526321216
4075,odisha,2019,4,puri,2203098,2409106457
4076,odisha,2019,4,kendujhar,2031166,2048009648
4077,odisha,2019,4,bhadrak,1978353,1972793937
4078,odisha,2019,4,dhenkanal,1550560,1418903994
4079,odisha,2019,4,sundargarh,1500297,2290633493
4080,odisha,2020,1,khordha,23152370,39755139239
4081,odisha,2020,1,cuttack,4024520,5842461997
4082,odisha,2020,1,ganjam,2622872,5351713625
4083,odisha,2020,1,baleshwar,2303973,3252830643
4084,odisha,2020,1,jajapur,2166952,3390103391
4085,odisha,2020,1,puri,1788019,2673428317
4086,odisha,2020,1,sundargarh,1644012,2694884104
4087,odisha,2020,1,bhadrak,1450538,2346314618
4088,odisha,2020,1,kendujhar,1413416,2398684450
4089,odisha,2020,1,anugul,1176601,2199325035
4090,odisha,2020,2,khordha,16842715,34814877058
4091,odisha,2020,2,cuttack,3964715,6130914551
4092,odisha,2020,2,ganjam,2890005,5465974236
4093,odisha,2020,2,jajapur,2289121,3594755068
4094,odisha,2020,2,baleshwar,2140956,3546636202
4095,odisha,2020,2,puri,1909766,2861457531
4096,odisha,2020,2,sundargarh,1703737,2767383295
4097,odisha,2020,2,kendujhar,1613148,2773560565
4098,odisha,2020,2,bhadrak,1596539,2600823926
4099,odisha,2020,2,anugul,1343647,2479132334
4100,odisha,2020,3,khordha,23387123,44638448274
4101,odisha,2020,3,cuttack,5060890,8273230958
4102,odisha,2020,3,ganjam,3839868,7953863605
4103,odisha,2020,3,jajapur,2999596,5158572435
4104,odisha,2020,3,baleshwar,2923704,5216210715
4105,odisha,2020,3,puri,2508367,3947100295
4106,odisha,2020,3,sundargarh,2196403,3933817517
4107,odisha,2020,3,kendujhar,2057809,3776890615
4108,odisha,2020,3,bhadrak,2028722,3426773015
4109,odisha,2020,3,anugul,1744600,3343482976
4110,odisha,2020,4,khordha,30354832,54573862958
4111,odisha,2020,4,cuttack,7649233,13515958605
4112,odisha,2020,4,ganjam,5759948,13253685788
4113,odisha,2020,4,jajapur,4383403,8064953082
4114,odisha,2020,4,baleshwar,3989220,7694990828
4115,odisha,2020,4,puri,3709394,6257350469
4116,odisha,2020,4,sundargarh,3330883,6393696706
4117,odisha,2020,4,kendujhar,2911896,5952433267
4118,odisha,2020,4,bhadrak,2820751,5186943316
4119,odisha,2020,4,anugul,2566879,5376845658
4120,odisha,2021,1,khordha,45765876,75722041313
4121,odisha,2021,1,cuttack,8289932,14866806447
4122,odisha,2021,1,ganjam,5849764,13763037683
4123,odisha,2021,1,jajapur,4602753,8875206797
4124,odisha,2021,1,baleshwar,4262593,8799570177
4125,odisha,2021,1,puri,3904605,7057319530
4126,odisha,2021,1,sundargarh,3591361,7002917727
4127,odisha,2021,1,kendujhar,3023651,6672384144
